text,label
Oh unintentionally bad timing . Great . Fingers train play along ! give fifteen min warning .,0
Change window logoff sound ..,0
"Haha awesome , 've 4u couple time . 's coming ?",0
"'m nt goin , got somethin , unless meetin 4 dinner lor ... Haha , wonder go ti time ...",0
"Beautiful tomorrow never come .. come , 's already TODAY .. hunt beautiful tomorrow n't waste wonderful TODAY .. GOODMORNING : )",0
happened yo date ?,0
Huh lei ...,0
"Aight 'll work , thanks",0
`` OH FUCK . JUSWOKE BED BOATIN DOCKS . SLEPT WID 25 YEAR OLD . SPINOUT ! GIV U DA GOSSIP L8R . XXX '',0
make baby yo tho,0
Ok ... din get ur msg ...,0
u workin overtime nigpun ?,0
Oops . 4 got bit .,0
time want come ?,0
slept time.you ?,0
Guess ! Somebody know secretly fancy ! Wan na find ? Give u call 09065394514 Landline DATEBox1282EssexCM61XN 150p/min 18,1
Ummmmmaah Many many happy return day dear sweet heart .. HAPPY BIRTHDAY dear,0
"Get door , 'm",0
popping & lt ; # & gt ; ibuprofen help .,0
Yo guess dropped,0
Oh k.k .. take test ?,0
basket 's gettin full might tonight,0
"Hmmm ... imagine 've come home rub foot , make dinner help get ready date ! sure ready kind life ?",0
bought test yesterday . something let know exact day u ovulate.when get 2u 2 3wks . pls pls dont fret . know u r worried . Pls relax . Also anything ur past history u need tell ?,0
anything lor .,0
TheMob > Yo yo yo-Here come new selection hot downloads member get FREE ! click & open next link sent ur fone ...,1
registered Sinco Payee . Log icicibank.com enter URN & lt ; # & gt ; confirm . Beware fraud . share disclose URN anyone .,0
Dear reach,0
"'ll tough , 'll",0
Havent planning buy later . check already lido got 530 show e afternoon . U finish work already ?,0
"Easy mate , * guess quick drink bit ambitious .",0
Valentines huh ? proof fb page . Ugh 'm glad really N'T watch rupaul show TOOL !,0
Oh great . I.ll disturb talk .,0
Convey regard,0
bruce b down & amp ; fletcher,0
Heart empty without love .. Mind empty without wisdom .. Eyes r empty without dream & amp ; Life empty without frnds .. Alwys Touch . Good night & amp ; sweet dream,0
get library,0
Thank u . BETTER WORK CAUSE FEEL USED OTHERWISE,0
Dear angry busy dear,0
got shitload diamond though,0
Sorry going home first ... Daddy come fetch ü later ...,0
Whos class : - ),0
Let Ur Heart Ur Compass Ur Mind Ur Map Ur Soul Ur Guide U Never loose world .... gnun - Sent via WAY2SMS.COM,0
planned yet : ) going join company jan 5 only.don know happen .,0
've sent ü part ..,0
gorgeous ! keep pix cumming : ) thank !,0
Goodmorning today late & lt ; DECIMAL & gt ; min .,0
"`` CHA QUITEAMUZING THATSCOOL BABE , PROBPOP & CU SATTHEN HUNNY 4BREKKIE ! LOVE JEN XXX . PSXTRA LRG PORTIONS 4 PLEASE ``",0
Alright took morphine . Back yo .,0
"Got fujitsu , ibm , hp , toshiba ... Got lot model say ...",0
"Sir , need AXIS BANK account bank address .",0
"Sorry , 'll call later",0
going write ccna exam week ? ?,0
... training manual show tech process : ) password reset troubleshooting : ),0
stomach thru much trauma swear ca n't eat . better lose weight .,0
Nokia 7250i . get win FREE auction . take part send Nokia 86021 . HG/Suite342/2Lands Row/W1JHL 16+,1
Ok. 'll ok . guess,0
K.k : ) apo k.good movie .,0
Compliments . away system . side .,0
Todays Voda number ending 1225 selected receive £50award . match please call 08712300220 quoting claim code 3100 standard rate app,1
came hostel . going sleep . Plz call class . Hrishi .,0
Actually 'm waiting 2 week start putting ad .,0
"Cool , shall go see , go tip anyway . home , got something drop later ? let go town tonight ! Maybe mum take u .",0
Please call Amanda regard renewing upgrading current T-Mobile handset free charge . Offer end today . Tel 0845 021 3680 subject 's C 's,1
"u r subscribed 2 TEXTCOMP 250 wkly comp . 1st wk ? free question follows , subsequent wks charged @ 150p/msg.2 unsubscribe txt STOP 2 84128 , custcare 08712405020",1
ex-wife able kid . want kid one day ?,0
EASTENDERS TV Quiz . FLOWER DOT compare ? D= VIOLET E= TULIP F= LILY txt E F 84025 4 chance 2 WIN £100 Cash WKENT/150P16+,1
'm still looking car buy . gone 4the driving test yet .,0
Ofcourse also upload song,0
Missed call cause yelling scrappy . Miss u . Ca n't wait u come home . 'm lonely today .,0
pay & lt ; DECIMAL & gt ; lakh : ),0
"SIM subscriber , selected receive Bonus ! Get delivered door , Txt word OK : 88600 claim . 150p/msg , EXP . 30Apr",1
Well boy glad G wasted night applebees nothing,0
Annoying n't .,0
Ok ... r meeting later ?,0
URGENT ! trying contact U. Todays draw show £800 prize GUARANTEED . Call 09050003091 land line . Claim C52 . Valid12hrs,1
"'s rude , campus ?",0
"famous quote : develop ability listen 'anything ' unconditionally without losing temper self confidence , mean ......... 'MARRIED '",0
Booked ticket pongal ?,0
made day . great day .,0
"Hi , please get & lt ; # & gt ; dollar loan . I.ll pay back mid february . Pls .",0
Ya now.onion roast .,0
Oh ? Send address,0
. Well uv cause mutation . Sunscreen like essential thesedays,0
thread wishlist section forum ppl post nitro request . Start last page collect bottom .,0
Hope great new semester . wish best . made greatness .,0
's really skateboarding despite fact get thrown wind bandage shit arm every five minute,0
. opening mca .,0
"Win newest Harry Potter Order Phoenix ( Book 5 ) reply HARRY , answer 5 question - chance first among reader !",1
Purity friendship two smiling reading forwarded message .. smiling seeing name . Gud evng,0
watching surya movie . . .after 6 pm vijay movie POKKIRI,0
"Rock yr chik . Get 100 's filthy film & XXX pic yr phone . rply FILTH 69669 . Saristar Ltd , E14 9YT 08701752560 . 450p per 5 day . Stop2 cancel",1
"Hey , iouri gave number , 'm wylie , ryan 's friend",0
Purity friendship two smiling reading forwarded message .. smiling seeing name . Gud evng musthu,0
"Actually nvm , got hella cash , still & lt ; # & gt ; ish ?",0
Call u 're done ...,0
U ? MISSED U ! HAVENT 2 MUCH BIT BORED HOLIDAY WANT 2 GO BAK 2 COLLEGE ! SAD ISNT ? xx,0
length e e top shorter n got fringe . thk 'm going liao . lazy . Dun wan 2 distract u also .,0
"'m meeting , call later",0
Prabha .. 'm soryda .. realy .. frm heart 'm sory,0
"fri ah ... Okie lor , goin 4 drivin den go shoppin tt ...",0
shall fine . avalarr . hollalater,0
Wait . msg & lt ; # & gt ; min .,0
PRIVATE ! 2003 Account Statement show 800 un-redeemed S. I. M. point . Call 08715203652 Identifier Code : 42810 Expires 29/10/0,1
Ok k .. sry knw 2 siva .. tat askd ..,0
message . food ?,0
Lara said loan & lt ; # & gt ; .,0
U 're welcome ... Caught u using broken english ...,0
"Piggy , r u awake ? bet u 're still sleeping . 'm going 4 lunch ...",0
opinion ? 1 . 2 . Jada 3 . Kusruthi 4 . Lovable 5 . Silent 6 . Spl character 7 . matured 8 . Stylish 9 . Simple Pls reply ..,0
"Shop till u Drop , , either 10K , 5K , £500 Cash £100 Travel voucher , Call , 09064011000 . NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",1
"Yup , leaving right , back soon",0
always saying welp ?,0
1 's reach home call .,0
"Carlos took ( ) , leave minute",0
"Looks like found something smoke , great job !",0
new local date area - Lots new people registered AREA . Reply DATE start ! 18 www.flirtparty.us REPLYS150,1
", princess ? bet brothas chasing !",0
unique user ID 1172 . removal send STOP 87239 customer service 08708034412,1
search 4 happiness 1 main source unhappiness ! Accept life way come ! U find happiness every moment u live .,0
n't enough trouble sleeping .,0
want new video handset ? 750 anytime network min ? Half Price Line Rental ? Camcorder ? Reply call 08000930705 delivery tomorrow,1
Dont think need yellow card uk travel . Ask someone gone . & lt ; # & gt ; buck,0
'm watching lotr w si dis aft . u wan 2 meet 4 dinner nite ?,0
"U wake already ? Wat u ? U picking u later rite ? 'm taking sq825 , reaching ard 7 smth 8 like dat . U check e arrival time . C ya soon ...",0
? thought put back box,0
Ok 'm gon na head usf like fifteen minute,0
Bloomberg -Message center +447797706009 wait ? Apply future http : //careers . bloomberg.com,1
outside office take,0
Ok lor ... u wan go look 4 u ?,0
problem . Talk later,0
Actually decided hungry n't left yet : V,0
"Nah n't think go usf , life around though",0
"mobile number.pls sm ur mail id.convey regard achan , amma.Rakhesh.Qatar",0
Sad story Man - Last week b'day . Wife did'nt wish . Parents forgot n Kids . went work . Even Colleagues wish .,0
Stop knowing well !,0
Ok . may free gym .,0
"`` PLEASE COME IMIN TOWN.DONTMATTER URGOIN OUTL8R , REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS , U THECD ISV.IMPORTANT TOME 4 2MORO ''",0
wont . wat 's wit guy,0
know complain num .. bettr directly go bsnl offc nd apply ..,0
Haha ... Hope ü hear receipt sound ... Gd luck !,0
"Yeah 's quite bit left , 'll swing tomorrow get",0
Dear good morning feeling dear,0
"tell Shola please go college medicine visit academic department , tell academic secretary current situation ask transfer . ask someone check Sagamu thing lautech . vital completes medical education Nigeria . less expensive much less expensive . Unless getting citizen rate new zealand .",0
Nope 'm drivin ... neva develop da photo lei ...,0
seeing missed call dear brother . gr8 day .,0
special ?,0
Ok tell stay . Yeah tough optimistic thing improve month .,0
Stop calling everyone saying might cancer . throat hurt talk . ca n't answering everyones call . get one call 'm babysitting Monday,0
Wat time u wan 2 meet later ?,0
Hurry home u big butt . Hang last caller u . Food done 'm starving . n't ask cooked .,0
Going join tomorrow .,0
fine . Thanks,0
got ta,0
Freemsg : 1-month unlimited free call ! Activate SmartCall Txt : CALL : 68866 . Subscriptn3gbp/wk unlimited call Help : 08448714184 Stop ? txt stop landlineonly,1
"Yeah , probably sure . Ilol let u know , personally wuldnt bother , ur goin mite well ! !",0
"Yo , way could pick something tonight ?",0
kallis dismissial 2nd test : - ) .,0
"Aight , 'll text 'm back",0
"Ya tel , wats ur problem ..",0
"u reckon need 2 arrange transport u ca n't , thanks",0
PRIVATE ! 2003 Account Statement show 800 un-redeemed S.I.M . point . Call 08718738001 Identifier Code : 49557 Expires 26/11/04,1
"Oh , phone phoned disconnected",0
busy come point figure 're tomorrow,0
Yup next stop .,0
'm going buy mum 's present ar .,0
"Nah ca n't help , 've never iphone",0
Aiya discus later lar ... Pick ü 4 ?,0
"Better bb . wont use , wife doctor",0
Pls help tell Ashley cant find number oh,0
discount code RP176781 . stop message reply stop . www.regalportfolio.co.uk . Customer Services 08717205546,1
message phone . 'm holding,0
Never lei ... v lazy ... Got wat ? Dat day ü send da url cant work one ...,0
started searching get job days.he great potential talent .,0
like Italian food ?,0
next amazing xxx PICSFREE1 video sent enjoy ! one vid enough 2day text back keyword PICSFREE1 get next video .,1
Unlimited text . Limited minute .,0
Jay say 're double-faggot,0
Id onluy matter getting offcampus,0
PRIVATE ! 2003 Account Statement show 800 un-redeemed S. I. M. point . Call 08718738002 Identifier Code : 48922 Expires 21/11/04,1
Well right 'm gon na get check today 's steam sales/pee text want come get,0
great ! ?,0
Ron say fri leh . N said ding tai feng cant make reservation . said wait lor .,0
Oh ho . first time u use type word,0
Hey 've booked pilate yoga lesson already ... Haha,0
ne thing interesting . good birthday ? u wrking nxt ? started uni today .,0
"K , fyi 'm back parent ' place south tampa might need deal somewhere else",0
"Thanks ringtone order , reference number X49 . mobile charged 4.50 . tone arrive please call customer service 09065989182 . : [ colour=red ] text [ /colour ] TXTstar",1
u mean u almost done ? Done wif sleeping ? tot u going take nap .. Yup send liao 'm picking ard 4 smth lor ..,0
stop wondering `` wow ever going stop tm'ing ? ! '' tm whenever want MINE ... * laugh *,0
much r ü willing pay ?,0
need ... Coz never go,0
"Alright 're hooked , guy",0
Boooo always work . quit .,0
FreeMsg : Hey - 'm Buffy . 25 love satisfy men . Home alone feeling randy . Reply 2 C PIX ! QlynnBV Help08700621170150p msg Send stop stop txts,1
"know , people still town",0
Umma . say anything,0
hi baby im sat bloody bus mo wont home 7:30 wan na somethin later ? call later ortxt back jess xx,0
"Honeybee Said : * 'm Sweetest World * God Laughed & amp ; Said : * Wait , U Havnt Met Person Reading Msg * MORAL : Even GOD Crack Jokes ! GM+GN+GE+GN : )",0
"'s make cry . 's stuff happens top everything else , push edge . n't underdtand often cry sorry , sorry life .",0
Yes : ) sura sun tv . : ) lol .,0
Best line said Love : . `` wait till day forget u day u realize u forget me. '' ... Gn,0
"Download many ringtones u like restriction , 1000 2 choose . U even send 2 yr buddy . Txt Sir 80082 £3",1
`` Happy valentine day '' know early hundred handsomes beauty wish . thought finish aunty uncle 1st ...,0
like dis sweater fr mango size already irritating .,0
mean u could keep ur word .,0
Thanx lot 4 ur help !,0
cant pick phone right . Pls send message,0
"u meet ur dream partner soon ? ur career 2 flyng start ? 2 find free , txt HORO followed ur star sign , e. g. HORO ARIES",1
"sister law , hope great month . saying hey . Abiola",0
"Princess , kitty shaved natural ?",0
reason 've spoken year ? Anyways great week best exam,0
Sian ... Aft meeting supervisor got work 2 liao ... U working ?,0
TaKe CaRE n gET WeLL sOOn,0
Mom want know,0
"Sorry man , accidentally left phone silent last night n't check til got",0
< Forwarded 21870000 > Hi - Mailbox Messaging SMS alert . 40 match . Please call back 09056242159 retrieve message match cc100p/min,1
! valued Vodafone customer computer picked win £150 prize . collect easy . call 09061743386,1
pa tell .. went bath : - ),0
"ca n't speak , bcaz mobile problem . listen n't listen voice . call later .",0
"Shop till u Drop , , either 10K , 5K , £500 Cash £100 Travel voucher , Call , 09064011000 . NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",1
Dunno lei ü decide lor . abt leona ? Oops tot ben going n msg .,0
Oh forwarded message . thought send,0
Okay lor ... still let u go ah ? Coz know later . drop card box right ?,0
come sec ? 's somebody want see,0
Msgs r time pass.They silently say thinking U right also making U think least 4 moment . Gd nt.swt drms @ Shesil,0
Text PASS 69669 collect polyphonic ringtones . Normal gprs charge apply . Enjoy tone,1
'm home . Please call,0
did't play one day last year know even though good team .. Like india .,0
drive read . need write,0
: ),0
heard U4 . Call 4 rude chat private line 01223585334 cum . Wan 2C pic gettin shagged text PIX 8552 . 2End send STOP 8552 SAM xxx,1
? Hope 've settled new school year . wishin gr8 day,0
Carlos taking sweet time usual let know patty done/want smoke 'll tell haul as,0
"! 4 * Costa Del Sol Holiday £5000 await collection . Call 09050090044 toClaim . SAE , TC , POBox334 , Stockport , SK38xh , Cost£1.50/pm , Max10mins",1
cocksucker . make feel better ipads worthless garbage novelty item feel bad even wanting one,0
Moby Pub Quiz.Win £100 High Street prize u know new Duchess Cornwall ? Txt first name 82277.unsub STOP £1.50 008704050406 SP,1
"n't frnd necesity life ? imagine urself witout frnd .. hw 'd u feel ur colleg ? wat 'll u wth ur cell ? wat abt function ? thnk abt event espe 'll cared , missed & amp ; irritated u ? 4wrd dear-loving frnds wthout u cant live .. jst .. Takecare .. : ) GOODMORNING",0
"Sorry , ca n't help .",0
"'m used . hope agent n't drop since 've booked thing year . whole boston , nyc experiment .",0
"Well general price & lt ; # & gt ; /oz , let know if/when/how much want",0
"Bored speed dating ? Try SPEEDCHAT , txt SPEEDCHAT 80155 , n't like em txt SWAP get new chatter ! Chat80155 POBox36504W45WQ 150p/msg rcd 16",1
Urgent ! Please call 09061743811 landline . ABTA complimentary 4 * Tenerife Holiday £5000 cash await collection SAE & Cs Box 326 CW25WX 150ppm,1
want inside every night ...,0
"Twinks , bear , scallies , skin jock calling . n't miss weekend 's fun . Call 08712466669 10p/min . 2 stop text call 08712460324 ( nat rate )",1
wuld without baby ? thought alone mite break dont wan na go crazy everyboy need lady xxxxxxxx,0
"Oh ! Shit , thought trip ! Loooooool ... make much sense ... * grin * sofa reference ... `` sleep couch '' link sent ... n't went trip ? Oh ... n't babe go celebration rent ?",0
"Good afternoon , love . good see word YM get tm . smart move , slave ... * smile * ... drink coffee await .",0
K.then special ?,0
Mystery solved ! opened email 's sent another batch ! n't sweetie,0
Oh yeah forgot . U take 2 shopping .,0
gon na get rimac access,0
"said , '' u mind go bedroom minute ? `` '' OK '' , sed sexy mood . came 5 minuts latr wid cake ... n Wife ,",0
number sir,0
CAL SIR . meeting,0
.... ... india going draw series many year south african soil ..,0
"Aiyo ... U always c ex one ... dunno abt mei , reply ... First time u reply fast ... lucky workin huh , got bao ur sugardad ah ... gee ..",0
www.Applausestore.com MonthlySubscription @ 50p/msg max6/month & CsC web age16 2stop txt stop,1
Men like shorter lady . Gaze eye .,0
"Xmas Offer ! Latest Motorola , SonyEricsson & Nokia & FREE Bluetooth DVD ! Double Mins & 1000 Txt Orange . Call MobileUpd8 08000839402 call2optout/4QF2",1
Congratulations ur awarded 500 CD voucher 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC 87066 TnCs www.Ldew.com1win150ppmx3age16,1
"Orange brings ringtones time Chart Heroes , free hit week ! Go Ringtones & Pics wap . stop receiving tip reply STOP .",1
Wow v v impressed . fun shopping !,0
released vday shirt u put make bottom half naked instead white underwear .,0
stayin trouble stranger ! ! saw Dave day hes sorted ! still bloke u gona get girl MR ! ur mum still Thinks get 2GETHA !,0
Yeah basically time next week get away mom & amp ; get 3,0
wil & lt ; # & gt ; minute . Got space,0
bold 2 & lt ; # & gt ; .,0
"'m back , lem know 're ready",0
Yeah sure 'll leave min,0
"New Theory : Argument win SITUATION , loses PERSON . dont argue ur friend .. . . . kick & amp ; say , 'm always correct . !",0
waiting call sir .,0
still playing gautham ?,0
yes baby ! need stretch open pussy !,0
Boltblue tone 150p Reply POLY # MONO # eg POLY3 1 . Cha Cha Slide 2 . Yeah 3 . Slow Jamz 6 . Toxic 8 . Come STOP 4 tone txt,1
"HOT LIVE FANTASIES call 08707500020 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national rate call",1
around still asleep ? : V,0
"Arngd marriage u r walkin unfortuntly snake bite u. bt love marriage dancing frnt snake & amp ; sayin Bite , bite .",0
Hope great day .,0
"Oh , grand bit party n't mention cover charge 's probably first come first served",0
CLAIRE havin borin time & alone U wan na cum 2nite ? Chat 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,1
"Princess , like make love & lt ; # & gt ; time per night . Hope thats problem !",0
"sure , make sure know ai n't smokin yet",0
"life Means lot , love life , love people life , world call friend , call World : - ) .. Ge : - ) ..",0
"Hi . Hope ur day * good ! Back walk , table booked half eight . Let know ur coming .",0
Hello little party animal ! thought 'd buzz friend ... * grin * ... Reminding loved send naughty adoring kiss,0
"Goodmorning , today late 2hrs . back pain .",0
Fine . remember .,0
Horrible u eat mac eat u forgot abt already rite ... U take long 2 reply . thk 's toot b4 b prepared . wat shall eat ?,0
Ambrith .. madurai .. met u arun dha marrge .. remembr ?,0
"know , wot people wear . shirt , jumper , hat , belt , know . r Cribbs",0
Actually getting ready leave house .,0
got tallent wasting .,0
mean website . Yes .,0
"Yeah 's barely enough room two u , x many fucking shoe . Sorry man , see later",0
"Lol , oh got friend dog ?",0
Today system sh get ready.all well also deep well,0
catch bus ? frying egg ? make tea ? eating mom 's left dinner ? feel Love ?,0
'm home . Doc gave pain med say everything fine .,0
K.k .. sister kid ?,0
Cos darren say ü considering mah ask ü ...,0
"K , might come tonight class let early",0
`` AH POOR BABY ! HOPE URFEELING BETTERSN LUV ! PROBTHAT OVERDOSE WORK HEY GO CAREFUL SPK 2 U SN LOTS LOVEJEN XXX . '',0
"1 ) Go write msg 2 ) Put Dictionary mode 3 ) Cover screen hand , 4 ) Press & lt ; # & gt ; . 5 ) Gently remove Ur hand .. interesting .. : )",0
daddy bb .,0
Beautiful Truth Gravity .. Read carefully : `` heart feel light someone .. feel heavy someone leaf .. '' GOODMORNING,0
da car park,0
"Hi Chikku , send nice msg",0
want grasp pretty booty : ),0
Okie scared u say fat ... u dun wan already ...,0
December ! mobile 11mths+ ? entitled update latest colour camera mobile Free ! Call Mobile Update VCo FREE 08002986906,1
`` sparkling shopping break 45 per person ; call 0121 2025050 visit www.shortbreaks.org.uk '',1
1 n't number 2 gon na massive pain as 'd rather get involved 's possible,0
PRIVATE ! 2003 Account Statement show 800 un-redeemed S. I. M. point . Call 08719899230 Identifier Code : 41685 Expires 07/11/04,1
Missing too.pray inshah allah,0
Yun buying ... school got offer 2000 plus ...,0
Text & meet someone sexy today . U find date even flirt U . Join 4 10p . REPLY NAME & AGE eg Sam 25 . 18 -msg recd @ thirtyeight penny,1
called one pick e phone . ask already said ok .,0
haha money leh ... Later got go tuition ... Haha looking empty slot driving lesson,0
"Tick , tick , tick ... Babe",0
were/are free give . Otherwise nalla adi entey nattil kittum,0
Happy new year u !,0
. I.ll meet library,0
Ugh hopefully asus ppl dont randomly reformat .,0
"FRAN DECIDED 2 GO N E WAY IM COMPLETELY BROKE KNACKERED GOT BOUT 3 C U 2MRW LOVE JANX P.S DADS FONE , -NO CREDIT",0
Great comedy .. cant stop laughing da : ),0
Da good good player.why unsold .,0
Havent .,0
Yeah confirmed staying weekend,0
Play w computer ? Aiyah tok 2 u lor ?,0
Pls send address sir .,0
Good morning princess ! great day !,0
goldviking ( 29/M ) inviting friend . Reply YES-762 NO-762 See : www.SMS.ac/u/goldviking STOP ? Send STOP FRND 62468,1
. 's pride . 'm almost & lt ; # & gt ; year old n't takin money kid . 're supposed deal stuff . grownup stuff -- n't tell .,0
Hi di yijue 're meeting 7 pm esaplanade tonight .,0
"House-Maid murderer , coz man murdered & lt ; # & gt ; th January .. public holiday govt.instituitions closed , including post office .. understand ?",0
. happen,0
Oic co n si got lunch today dad went ... dunno whether 2 eat sch wat ...,0
give u back id proof & lt ; # & gt ; r . wont allow work . come home within day,0
Ok enjoy . R u home .,0
need get . .,0
HI DARLIN WORK U GET TROUBLE ? IJUST TALKED MUM MORNING ! REALLY GOOD TIME LAST NIGHT IM GOIN SOON CALL U,0
Camera - awarded SiPix Digital Camera ! call 09061221066 fromm landline . Delivery within 28 day .,1
OK 'm waliking ard ... u wan 2 buy anything go ur house ?,0
Ok . . bus . . come soon come otherwise tomorrow,0
"common hearin r u ? Wat r u ? ur day ? let ask u something different . u smile today ? , .... Gud evng .",0
New TEXTBUDDY Chat 2 horny guy ur area 4 25p Free 2 receive Search postcode gaytextbuddy.com . TXT ONE name 89693,1
Got .. mail panren paru ..,0
"'s cool , last little . Getting time soon ?",0
"Science tell chocolate melt sunlight . Please n't walk sunlight . BCoz , n't want loss sweet friend .",0
help u swoop picking u wherever ur bird r meeting u want .,0
Er yep sure . Props ?,0
Hey really horny want chat see naked text hot 69698 text charged 150pm unsubscribe text stop 69698,1
R still meeting 4 dinner tonight ?,0
Anything lor ... U decide ...,0
phone weirdest auto correct .,0
"contract mobile 11 Mnths ? Latest Motorola , Nokia etc . FREE ! Double Mins & Text Orange tariff . TEXT YES callback , remove record .",1
way .,0
"'s cool 'll night , lem know 're around",0
per request 'Melle Melle ( Oru Minnaminunginte Nurungu Vettam ) ' set callertune Callers . Press * 9 copy friend Callertune,0
somewhere beneath pale moon light someone think u dream come true ... goodnite & amp ; sweet dream,0
Hi dis yijue would happy work wif ü gek1510 ...,0
available soiree June 3rd ?,0
come home . n't want u miserable,0
"Rose need water , season need change , poet need imagination .. phone need ur sm need ur lovely frndship forever ....",0
saw ron burgundy captaining party boat yeah,0
"nothing , u dinner w u ?",0
tirupur . call da .,0
"Hello baby , get back mom 's ? setting computer ? Filling belly ? go loverboy ? miss already ... * sigh *",0
Ü thk wat eat tonight .,0
've barred B Q store life ! ? twat orange dungerees came asked wanted decking ? got first punch ! !,0
"Uncle G , checking . rewarding month",0
si catching e show e afternoon 'm watching w . c u wan 2 watch today tmr lor .,0
Mum going robinson already .,0
think far find . Check google map place dorm .,0
"Sorry , 'll call later",0
Yar say got error .,0
heard week ?,0
Make girl Happy ? 's difficult make girl happy . U need ... 1 . friend 2 . Companion 3 . Lover 4 . Chef . . . & lt ; # & gt ; . Good listener & lt ; # & gt ; . Organizer & lt ; # & gt ; . Good boyfriend & lt ; # & gt ; . clean & lt ; # & gt ; . Sympathetic & lt ; # & gt ; . Athletic & lt ; # & gt ; . Warm . . . & lt ; # & gt ; . Courageous & lt ; # & gt ; . Determined & lt ; # & gt ; . True & lt ; # & gt ; . Dependable & lt ; # & gt ; . Intelligent . . . & lt ; # & gt ; . Psychologist & lt ; # & gt ; . Pest exterminator & lt ; # & gt ; . Psychiatrist & lt ; # & gt ; . Healer . . & lt ; # & gt ; . Stylist & lt ; # & gt ; . Driver . . Aaniye pudunga venaam ..,0
'm saying n't explicitly told nora know someone 'm probably gon na bother,0
Take something pain . move however side next 6hrs see doctor .,0
K. : ) girl waiting reception ah ?,0
K ill drink.pa . need sr model pls send mail id pa .,0
new year plan ?,0
Ok. I.ll right later .,0
"SIX chance win CASH ! 100 20,000 pound txt > CSH11 send 87575 . Cost 150p/day , 6days , 16+ TsandCs apply Reply HL 4 info",1
"Haha , friend tyler literally asked could get dubsack",0
Yes : ) last week 'm taking live call .,0
", think . n't need going late school night . ESPECIALLY one class one missed last wednesday probably failed test friday",0
Ok ...,0
"ok chikku , 1 favourite song .. : - )",0
Yep fine 7.30 8.30 ice age .,0
1 new message . Please call 08715205273,1
'm going 2 orchard laready reaching soon . U reaching ?,0
wanted ask ü wait 4 finish lect . Cos lect finish hour anyway .,0
U horrible gal ... U knew dat going wif yest n u still come n ask ...,0
"Fighting world easy , u either win lose bt fightng some1 close u dificult u lose - u lose u win - u still lose .",0
Nope ... Juz work ...,0
great princess ! love giving receiving oral . Doggy style fave position . ? enjoy making love & lt ; # & gt ; time per night : ),0
Send logo 2 ur lover - 2 name joined heart . Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 87077 Yahoo ! POBox36504W45WQ TxtNO 4 ad 150p .,1
Call get chance plz & lt ; 3,0
hope pee burn tonite .,0
'm glad . following dream .,0
think rule tamilnadu .. tough people .,0
Wat time ü wan today ?,0
"Sez , hows u & de arab boy ? Hope u r good give love 2 evry1 love ya eshxxxxxxxxxxx",0
"Er yeah , b 15:26 , sorry ! tell pub/cafe sit come wen u",0
pls make note she.s exposed . Also find school anyone else vomiting . dog cat house ? Let know later .,0
"'m eatin lor , goin back work soon ... E mountain deer show huh ... watch b4 liao , nice ...",0
usual u call ard 10 smth .,0
talking thats de . wont .,0
HMV BONUS SPECIAL 500 pound genuine HMV voucher . answer 4 easy question . Play ! Send HMV 86688 info : www.100percent-real.com,1
Sac score big hundred.he set batsman : - ),0
wait 4 u lor ... need 2 feel bad lar ...,0
Dunno da next show aft 6 850 . Toa payoh got 650 .,0
Prashanthettan 's mother passed away last night . pray family .,0
"Right brah , see later",0
ü wan go ? C doctor ?,0
U free sat rite ? U wan 2 watch infernal affair wif n darren n mayb xy ?,0
's justbeen overa week since broke already brain going mush !,0
Thats cool ! gentleman treat dignity respect .,0
"dude , fake .. frnds got money , thts 'm reffering u .. u member wit mail link , u vl credited & lt ; # & gt ; r il getiing & lt ; # & gt ; r .. draw acc wen & lt ; # & gt ; r ..",0
big .. | God bring success .,0
"Hmph . Go head , big baller .",0
Want explicit SEX 30 sec ? Ring 02073162414 ! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,1
X2 & lt ; # & gt ; . going get,0
"Hello lover ! go new job ? ? happy ? think ? wake , slave send teasing kiss across sea",0
Yes baby ! study position kama sutra ; ),0
"ok. , askd u knw tht ?",0
Yup . Izzit still raining heavily co 'm e mrt ca n't c outside .,0
"Enjoy shower possessiveness poured u ur loved one , bcoz world lie , golden gift loved truly ..",0
got new year co yetunde said wanted surprise didnt see money returned mid january & lt ; # & gt ; day return period ended .,0
. little difficult simple way enter place,0
Yup 'm still coffee wif frens ... fren drove 'll give lift ...,0
Stupid.its possible,0
Nite ...,0
Omg Joanna freaking . 's looked thru friend find photo . 's asking stuff MySpace n't even logged like year . : /,0
"many people seems special first sight , remain special till last sight .. Maintain till life end .. Sh ! jas",0
Minimum walk 3miles day .,0
also cbe . pay .,0
Black shirt n blue jean ... thk c ü ...,0
* u wearing ?,0
u laugh really loud .. u talk spontaneously .. u dont care others feel .. U probably dear & amp ; best friend .. GOODEVENING Dear .. : ),0
Go n buy ? Juz buy get lar .,0
